student_id,class_id,attendance_rate,participation_rate,correctness_rate,semantic_score,engagement_score,consistency_score,response_time,recent_activity_count,xp,level,badges_count,streak,weak_concepts_count,risk_label
stu_07615,class_001,93.93,85.12,74.41,78.0,85.02,79.29,28.89,7.0,1845.0,8.0,3.0,9.0,0.0,low
stu_07616,class_014,95.12,89.16,78.33,82.37,91.34,77.32,28.33,17.0,2027.0,9.0,5.0,23.0,0.0,low
stu_07617,class_034,75.98,64.09,,52.54,69.98,75.84,76.43,5.0,1245.0,5.0,1.0,5.0,3.0,medium
stu_07618,class_010,94.17,61.2,86.05,66.99,87.25,84.79,14.1,15.0,1259.0,6.0,3.0,22.0,0.0,low
stu_07619,class_013,58.81,6.52,61.68,52.99,43.14,21.91,46.75,2.0,238.0,1.0,0.0,4.0,4.0,high
stu_07620,class_017,26.23,2.32,17.24,20.34,16.39,49.24,71.17,0.0,0.0,1.0,0.0,2.0,4.0,high
stu_07621,class_026,81.22,54.24,90.26,96.75,78.68,83.91,16.33,16.0,1544.0,7.0,4.0,13.0,0.0,low
stu_07622,class_021,66.7,81.59,73.06,76.77,70.02,86.4,47.53,9.0,1787.0,8.0,3.0,11.0,2.0,medium
stu_07623,class_040,100.0,73.92,75.15,78.88,86.05,64.5,22.7,10.0,1438.0,6.0,3.0,9.0,0.0,low
stu_07624,class_006,74.5,63.59,54.96,74.35,60.52,36.19,34.27,3.0,0.0,6.0,,2.0,1.0,medium
stu_07625,class_025,74.16,92.96,75.22,56.51,83.34,88.33,17.59,18.0,2103.0,9.0,4.0,23.0,1.0,low
stu_07626,class_005,66.61,27.24,57.08,66.2,56.18,85.06,52.94,4.0,604.0,3.0,0.0,1.0,3.0,medium
stu_07627,class_025,84.88,80.27,88.76,97.1,88.45,69.96,32.08,16.0,1811.0,8.0,4.0,16.0,0.0,low
stu_07628,class_021,71.47,84.03,69.79,76.58,71.81,67.77,37.57,13.0,2020.0,9.0,3.0,17.0,1.0,low
stu_07629,class_007,88.13,90.75,92.18,87.43,90.39,89.89,14.94,14.0,1898.0,8.0,5.0,20.0,0.0,low
stu_07630,class_005,29.01,13.15,70.26,63.62,30.03,22.86,101.67,0.0,213.0,1.0,1.0,0.0,2.0,high
stu_07631,class_017,75.9,98.73,85.45,88.03,85.22,71.27,23.44,13.0,2073.0,9.0,4.0,18.0,1.0,low
stu_07632,class_039,71.72,56.44,50.6,45.26,62.87,52.8,25.45,3.0,875.0,4.0,1.0,6.0,3.0,medium
stu_07633,class_032,22.2,3.19,34.12,33.91,21.45,28.65,53.14,0.0,0.0,1.0,0.0,0.0,4.0,high
stu_07634,class_027,82.49,90.6,88.2,90.43,89.96,90.29,30.56,5.0,1862.0,8.0,5.0,4.0,1.0,low
stu_07635,class_006,61.27,,66.17,58.45,66.76,48.5,73.81,10.0,1405.0,6.0,2.0,7.0,3.0,medium
stu_07636,class_027,45.12,0.0,37.72,28.37,30.46,20.69,114.0,2.0,90.0,1.0,0.0,5.0,1.0,high
stu_07637,class_017,86.7,71.34,71.03,82.4,73.84,56.9,53.56,2.0,1403.0,6.0,3.0,2.0,2.0,medium
stu_07638,class_018,84.51,85.78,69.74,90.83,79.56,100.0,21.59,6.0,1716.0,,4.0,8.0,0.0,low
stu_07639,class_026,77.56,100.0,58.1,55.62,78.19,87.09,35.39,15.0,2259.0,10.0,4.0,7.0,0.0,low
stu_07640,class_025,96.29,93.87,92.45,100.0,93.92,81.44,21.86,16.0,2099.0,9.0,6.0,21.0,0.0,low
stu_07641,class_009,79.77,69.55,97.55,100.0,80.97,70.42,21.63,9.0,1436.0,6.0,3.0,9.0,0.0,low
stu_07642,class_014,83.27,88.47,96.31,80.26,87.34,72.88,24.71,6.0,1768.0,8.0,4.0,10.0,1.0,low
stu_07643,class_030,91.13,79.96,92.52,94.41,85.82,83.03,70.79,15.0,1786.0,8.0,0.0,0.0,0.0,low
stu_07644,class_011,40.34,1.99,38.29,41.31,30.95,11.07,73.87,4.0,148.0,1.0,0.0,3.0,6.0,high
stu_07645,class_007,93.51,88.65,93.38,100.0,93.31,68.58,18.56,10.0,1938.0,8.0,4.0,11.0,1.0,low
stu_07646,class_007,90.17,68.19,90.14,100.0,83.03,100.0,33.71,6.0,1302.0,6.0,5.0,4.0,1.0,low
stu_07647,class_012,60.57,100.0,55.87,59.32,65.56,29.58,27.09,1.0,1740.0,7.0,3.0,4.0,0.0,medium
stu_07648,class_033,44.61,56.47,55.12,75.73,47.73,51.49,30.79,4.0,1172.0,5.0,2.0,3.0,3.0,high
stu_07649,class_039,74.19,63.18,84.66,96.84,72.34,84.25,28.82,6.0,1396.0,6.0,3.0,8.0,1.0,low
stu_07650,class_027,65.38,39.37,67.33,58.64,57.33,56.52,42.98,7.0,859.0,4.0,2.0,6.0,2.0,medium
stu_07651,class_011,48.29,31.29,58.42,62.5,50.88,76.98,29.4,3.0,567.0,3.0,0.0,0.0,2.0,medium
stu_07652,class_004,78.15,89.67,80.46,72.55,82.28,69.72,24.42,5.0,1456.0,6.0,4.0,7.0,1.0,low
stu_07653,class_036,74.6,58.72,50.32,61.81,60.53,59.28,53.74,5.0,1029.0,5.0,1.0,,0.0,medium
stu_07654,class_003,34.62,68.62,91.21,85.54,66.62,65.6,26.23,8.0,1282.0,6.0,3.0,9.0,2.0,low
stu_07655,class_039,92.48,71.45,76.55,83.78,83.49,75.18,24.42,14.0,1666.0,7.0,4.0,23.0,1.0,low
stu_07656,class_028,9.93,13.23,55.65,61.29,18.75,23.97,53.59,3.0,338.0,2.0,1.0,2.0,5.0,high
stu_07657,class_026,33.09,48.94,80.54,89.49,56.18,83.3,25.06,3.0,871.0,4.0,2.0,4.0,3.0,medium
stu_07658,class_030,77.83,91.91,94.19,87.87,83.82,85.37,20.77,7.0,1696.0,7.0,3.0,5.0,0.0,low
stu_07659,class_038,84.19,93.89,84.18,89.23,85.4,66.15,27.14,8.0,1791.0,8.0,4.0,6.0,2.0,low
stu_07660,class_026,91.54,98.32,88.9,80.61,85.75,44.97,16.12,0.0,2065.0,9.0,5.0,0.0,0.0,low
stu_07661,class_020,48.14,47.81,72.47,82.49,51.58,9.11,24.19,2.0,866.0,4.0,1.0,6.0,2.0,high
stu_07662,class_016,54.47,48.84,67.55,50.65,63.21,95.46,49.52,9.0,978.0,4.0,1.0,11.0,3.0,medium
stu_07663,class_013,75.21,80.21,80.29,68.48,82.48,91.3,23.88,17.0,1756.0,8.0,3.0,22.0,0.0,low
stu_07664,class_030,41.19,17.28,43.19,39.34,35.81,62.23,28.66,1.0,86.0,1.0,1.0,0.0,3.0,high
stu_07665,class_024,59.28,51.24,76.24,80.27,60.51,42.49,28.17,6.0,910.0,4.0,1.0,8.0,4.0,medium
stu_07666,class_039,89.93,88.54,85.9,87.16,86.41,96.46,17.59,6.0,1599.0,7.0,5.0,6.0,1.0,low
stu_07667,class_022,82.79,28.23,70.93,60.62,61.43,44.22,59.1,7.0,796.0,4.0,2.0,7.0,2.0,medium
stu_07668,class_033,100.0,85.72,92.65,85.38,86.78,87.27,20.0,5.0,1723.0,7.0,5.0,12.0,0.0,low
stu_07669,class_039,38.51,29.19,22.45,18.29,25.29,12.03,73.09,0.0,618.0,3.0,0.0,0.0,6.0,high
stu_07670,class_028,90.75,30.44,61.54,52.42,59.17,27.28,48.54,8.0,431.0,2.0,2.0,5.0,3.0,medium
stu_07671,class_030,72.82,21.49,51.49,52.32,54.5,76.88,31.01,2.0,435.0,2.0,0.0,0.0,2.0,medium
stu_07672,class_014,90.5,89.71,79.61,79.52,78.56,36.4,14.88,0.0,1910.0,8.0,4.0,0.0,0.0,low
stu_07673,class_037,86.78,85.2,72.43,81.37,70.45,31.33,27.89,0.0,1968.0,8.0,4.0,0.0,0.0,low
stu_07674,class_016,40.21,55.13,,50.23,56.51,68.44,49.57,10.0,1429.0,6.0,2.0,14.0,1.0,medium
stu_07675,class_033,73.75,86.21,70.7,79.38,76.46,94.08,31.66,8.0,1801.0,8.0,2.0,6.0,0.0,low
stu_07676,class_009,62.19,58.19,48.31,50.78,51.91,43.54,39.61,2.0,946.0,4.0,1.0,3.0,0.0,medium
stu_07677,class_020,30.56,60.39,33.98,39.1,38.41,41.79,44.05,1.0,1036.0,5.0,2.0,0.0,,medium
stu_07678,class_011,80.66,70.7,88.71,78.24,82.01,72.52,21.01,18.0,1896.0,8.0,4.0,16.0,0.0,low
stu_07679,class_013,48.34,65.89,59.77,45.4,51.52,50.5,37.83,1.0,1216.0,,1.0,2.0,3.0,medium
stu_07680,class_037,86.04,62.66,63.18,58.89,67.02,43.16,77.84,3.0,1183.0,5.0,,5.0,2.0,medium
stu_07681,class_008,69.24,66.54,68.52,60.49,55.54,25.48,23.81,0.0,1295.0,6.0,1.0,0.0,2.0,medium
stu_07682,class_032,85.87,74.05,57.85,60.72,72.76,21.93,20.59,7.0,1636.0,7.0,3.0,12.0,0.0,medium
stu_07683,class_012,35.31,24.03,46.06,31.95,29.78,25.58,29.16,0.0,493.0,2.0,0.0,0.0,0.0,high
stu_07684,class_004,84.42,85.98,88.87,78.59,88.79,,23.97,17.0,2108.0,9.0,6.0,18.0,0.0,low
stu_07685,class_035,44.5,,50.6,49.01,51.5,58.39,50.86,1.0,1523.0,7.0,2.0,1.0,1.0,medium
stu_07686,class_004,74.78,74.91,86.21,96.01,78.1,72.65,20.78,17.0,1477.0,6.0,3.0,19.0,0.0,low
stu_07687,class_035,59.16,56.12,68.16,81.4,56.55,36.2,31.36,2.0,801.0,4.0,2.0,5.0,2.0,medium
stu_07688,class_037,,49.76,88.02,74.91,50.56,50.79,50.8,2.0,951.0,4.0,3.0,1.0,0.0,medium
stu_07689,class_021,70.62,47.24,82.89,84.22,64.07,70.84,36.93,2.0,771.0,4.0,2.0,,2.0,medium
stu_07690,class_010,79.58,82.33,73.52,76.2,80.04,73.56,29.27,14.0,1842.0,8.0,3.0,12.0,0.0,low
stu_07691,class_031,74.41,47.62,73.23,81.19,65.78,63.89,27.99,5.0,1133.0,5.0,1.0,10.0,3.0,medium
stu_07692,class_021,100.0,81.47,81.11,72.92,81.34,47.69,15.77,0.0,1530.0,7.0,4.0,0.0,,low
stu_07693,class_034,47.91,77.97,77.0,89.59,58.87,55.14,63.28,6.0,1564.0,7.0,3.0,5.0,2.0,medium
stu_07694,class_019,9.4,40.2,49.12,55.73,26.19,47.02,124.64,5.0,1015.0,5.0,2.0,6.0,4.0,high
stu_07695,class_030,82.06,72.17,41.47,43.07,66.94,64.16,52.97,7.0,1554.0,7.0,3.0,9.0,2.0,medium
stu_07696,class_024,81.79,98.36,82.26,75.59,83.76,85.93,20.53,8.0,2027.0,9.0,5.0,9.0,0.0,low
stu_07697,class_024,53.39,14.97,56.35,56.07,38.14,44.77,69.07,0.0,415.0,2.0,1.0,5.0,3.0,high
stu_07698,class_001,65.26,75.22,30.73,36.21,61.01,100.0,53.23,4.0,1725.0,7.0,2.0,6.0,1.0,medium
stu_07699,class_013,47.08,100.0,47.6,52.19,57.12,17.64,49.51,2.0,1790.0,8.0,2.0,2.0,3.0,medium
stu_07700,class_029,40.07,12.79,7.81,17.17,25.89,28.42,51.6,1.0,246.0,1.0,0.0,1.0,3.0,high
stu_07701,class_002,83.55,83.54,80.17,87.35,83.78,90.37,9.73,6.0,1861.0,8.0,4.0,8.0,0.0,low
stu_07702,class_012,100.0,84.49,93.5,95.79,82.02,41.78,12.44,0.0,1798.0,8.0,4.0,0.0,0.0,low
stu_07703,class_007,72.0,78.77,,100.0,87.87,82.95,32.5,10.0,1633.0,7.0,3.0,7.0,1.0,low
stu_07704,class_021,86.98,100.0,78.08,82.3,88.63,81.4,18.28,5.0,2024.0,9.0,4.0,6.0,1.0,low
stu_07705,class_033,90.27,85.25,68.09,69.0,82.37,80.65,18.03,10.0,1808.0,8.0,3.0,12.0,0.0,low
stu_07706,class_013,75.91,63.72,67.02,64.43,69.78,70.24,28.15,4.0,1223.0,5.0,1.0,3.0,1.0,medium
stu_07707,class_020,79.59,68.36,77.49,76.82,74.95,75.62,20.77,6.0,1251.0,6.0,1.0,5.0,1.0,low
stu_07708,class_020,34.45,21.66,80.9,74.18,41.71,54.31,36.38,1.0,82.0,1.0,1.0,3.0,2.0,high
stu_07709,class_007,47.52,50.89,43.99,37.05,40.33,13.78,42.46,1.0,967.0,4.0,1.0,2.0,4.0,high
stu_07710,class_013,43.26,46.57,69.68,79.45,45.94,0.0,74.98,4.0,929.0,4.0,2.0,8.0,1.0,high
stu_07711,class_001,62.65,75.02,52.22,51.76,62.94,48.34,40.52,1.0,1260.0,6.0,1.0,0.0,2.0,medium
stu_07712,class_012,82.22,85.87,58.95,60.79,68.35,32.25,41.58,0.0,1866.0,8.0,3.0,0.0,0.0,low
stu_07713,class_036,71.22,80.84,42.29,51.53,66.03,77.59,55.82,6.0,1254.0,6.0,2.0,8.0,3.0,medium
stu_07714,class_033,17.26,39.1,38.32,39.72,28.2,22.29,42.4,0.0,684.0,3.0,1.0,0.0,2.0,high
stu_07715,class_020,83.75,83.06,79.0,76.83,76.53,37.79,22.55,0.0,1655.0,7.0,3.0,0.0,2.0,medium
stu_07716,class_039,24.1,47.4,24.73,33.39,28.32,6.73,55.32,2.0,862.0,4.0,2.0,2.0,5.0,high
stu_07717,class_035,9.68,39.48,55.03,55.19,28.27,24.1,65.26,1.0,891.0,4.0,1.0,0.0,4.0,high
stu_07718,class_038,54.07,56.13,34.88,27.54,42.62,45.21,43.36,1.0,1196.0,5.0,1.0,0.0,2.0,medium
stu_07719,class_039,52.19,51.56,49.31,45.36,55.21,77.61,36.74,9.0,979.0,4.0,1.0,,2.0,medium
stu_07720,class_022,79.67,84.2,82.78,81.37,81.67,82.99,20.65,5.0,1490.0,6.0,0.0,8.0,0.0,low
stu_07721,class_028,89.61,67.35,48.88,44.5,63.42,20.4,29.53,3.0,1318.0,6.0,3.0,4.0,1.0,medium
stu_07722,class_017,86.04,74.21,,36.25,65.1,62.52,37.23,1.0,1385.0,6.0,3.0,0.0,5.0,medium
stu_07723,class_037,32.07,37.06,44.41,49.12,38.7,21.96,61.78,4.0,643.0,,0.0,3.0,3.0,high
stu_07724,class_017,,4.38,48.65,43.25,34.68,18.48,80.97,0.0,93.0,1.0,0.0,4.0,5.0,high
stu_07725,class_027,65.69,74.59,76.81,72.5,73.28,82.59,24.29,13.0,1658.0,7.0,3.0,12.0,0.0,low
stu_07726,class_012,88.45,63.55,87.3,89.56,77.97,65.52,17.97,12.0,1449.0,6.0,4.0,10.0,0.0,low
stu_07727,class_012,63.9,43.64,60.64,58.63,54.55,23.1,57.94,8.0,1089.0,5.0,1.0,2.0,1.0,medium
stu_07728,class_025,45.55,44.96,17.01,17.63,33.91,22.3,41.01,5.0,1198.0,5.0,1.0,4.0,2.0,high
stu_07729,class_037,86.38,94.48,73.56,73.41,84.65,69.75,13.52,8.0,1886.0,8.0,,8.0,2.0,low
stu_07730,class_018,48.65,57.11,55.36,40.4,52.16,34.24,71.29,0.0,1161.0,5.0,1.0,0.0,2.0,medium
stu_07731,class_032,82.74,76.24,84.72,82.26,73.69,32.77,29.96,0.0,1733.0,7.0,5.0,0.0,0.0,low
stu_07732,class_031,89.23,89.35,84.11,64.34,77.25,55.93,74.52,4.0,1722.0,7.0,4.0,3.0,1.0,medium
stu_07733,class_013,30.98,78.9,46.7,57.67,44.82,20.77,81.36,1.0,1320.0,6.0,3.0,1.0,3.0,high
stu_07734,class_004,73.01,,96.21,100.0,86.46,69.73,25.98,10.0,1695.0,7.0,4.0,16.0,0.0,low
stu_07735,class_028,65.32,94.91,43.56,41.35,64.35,57.63,39.83,9.0,2047.0,9.0,3.0,11.0,2.0,medium
stu_07736,class_011,85.19,77.45,66.51,52.34,76.51,42.94,59.57,7.0,6131.0,24.0,8.0,30.0,2.0,medium
stu_07737,class_008,30.76,45.6,46.41,53.31,40.66,26.23,74.2,,694.0,3.0,2.0,8.0,6.0,high
stu_07738,class_036,88.17,70.71,39.46,29.48,60.88,16.15,65.36,3.0,249.0,1.0,0.0,6.0,5.0,high
stu_07739,class_039,24.88,39.88,84.49,88.22,47.92,53.54,24.84,7.0,1627.0,7.0,4.0,8.0,2.0,low
stu_07740,class_040,100.0,69.83,72.33,63.39,81.4,65.22,10.48,13.0,1704.0,7.0,3.0,11.0,2.0,low
stu_07741,class_006,38.38,46.3,76.3,34.08,55.3,43.3,59.8,10.0,5377.0,21.0,9.0,29.0,2.0,medium
stu_07742,class_023,75.1,70.79,85.51,84.88,78.37,97.08,17.48,6.0,1411.0,6.0,0.0,5.0,0.0,low
stu_07743,class_002,53.0,25.52,65.05,58.91,44.55,10.9,138.08,2.0,366.0,2.0,0.0,0.0,4.0,high
stu_07744,class_025,100.0,74.62,91.23,100.0,90.09,67.1,15.87,15.0,1943.0,8.0,4.0,21.0,,low
stu_07745,class_035,92.56,89.31,90.34,84.69,85.32,62.28,22.98,11.0,1787.0,8.0,5.0,11.0,1.0,low
stu_07746,class_002,68.11,84.42,74.94,71.93,76.62,70.51,17.67,15.0,1869.0,8.0,3.0,19.0,0.0,low
stu_07747,class_028,80.35,76.23,81.08,84.59,81.67,93.02,37.12,6.0,0.0,7.0,5.0,10.0,0.0,low
stu_07748,class_032,85.77,67.96,49.77,52.99,73.59,80.22,56.84,10.0,1427.0,6.0,,11.0,1.0,medium
stu_07749,class_038,95.66,84.66,89.15,98.71,91.08,85.17,20.12,18.0,1982.0,8.0,5.0,28.0,0.0,low
stu_07750,class_026,82.32,,35.87,31.83,63.27,71.11,32.8,3.0,1215.0,5.0,3.0,1.0,1.0,medium
stu_07751,class_028,89.33,74.34,98.97,100.0,79.3,71.15,17.0,5.0,1636.0,7.0,5.0,4.0,0.0,low
stu_07752,class_032,81.57,67.93,80.07,83.81,78.95,80.07,24.61,16.0,1653.0,7.0,4.0,31.0,1.0,low
stu_07753,class_001,98.09,96.4,69.02,60.66,84.78,57.6,30.62,18.0,2304.0,10.0,5.0,13.0,0.0,low
stu_07754,class_017,50.95,50.66,52.79,58.5,48.97,28.72,118.54,2.0,863.0,4.0,1.0,1.0,2.0,high
stu_07755,class_025,75.56,70.25,96.59,100.0,79.53,81.44,18.82,16.0,1605.0,7.0,3.0,30.0,0.0,low
stu_07756,class_018,70.35,31.25,54.42,51.45,51.87,16.07,57.83,2.0,621.0,3.0,0.0,4.0,5.0,high
stu_07757,class_002,34.68,19.07,39.54,35.42,27.73,27.02,35.17,,364.0,2.0,0.0,0.0,4.0,high
stu_07758,class_039,86.09,100.0,83.1,81.82,78.13,14.58,29.33,0.0,0.0,10.0,5.0,0.0,0.0,low
stu_07759,class_005,78.97,100.0,76.94,82.17,81.37,49.69,22.03,0.0,2385.0,10.0,4.0,0.0,1.0,low
stu_07760,class_024,78.6,82.98,82.26,77.67,79.25,65.62,38.05,9.0,1562.0,7.0,3.0,14.0,1.0,medium
stu_07761,class_009,85.36,85.64,68.77,75.86,81.57,86.1,27.53,13.0,1857.0,8.0,3.0,22.0,1.0,low
stu_07762,class_022,49.63,35.2,43.77,37.46,47.02,60.03,51.38,5.0,629.0,3.0,1.0,6.0,4.0,medium
stu_07763,class_027,57.32,42.96,61.07,57.92,52.15,60.73,35.91,6.0,979.0,4.0,1.0,9.0,1.0,medium
stu_07764,class_004,48.75,61.41,55.2,62.83,54.0,45.93,27.13,8.0,1494.0,6.0,2.0,12.0,1.0,medium
stu_07765,class_028,42.94,28.94,90.33,97.13,56.79,81.97,9.58,5.0,426.0,2.0,1.0,4.0,0.0,medium
stu_07766,class_030,80.59,86.39,74.46,80.19,79.97,70.86,22.54,12.0,2222.0,9.0,4.0,16.0,0.0,low
stu_07767,class_015,0.0,14.39,20.42,15.51,12.81,35.43,82.12,0.0,437.0,2.0,1.0,1.0,4.0,high
stu_07768,class_037,62.97,34.96,78.91,80.35,56.35,47.27,48.06,2.0,689.0,3.0,2.0,2.0,0.0,medium
stu_07769,class_024,49.4,60.78,39.8,26.71,48.27,63.38,44.85,4.0,1154.0,5.0,1.0,3.0,2.0,medium
stu_07770,class_009,56.77,49.99,86.83,76.83,61.73,40.73,,7.0,913.0,4.0,2.0,8.0,0.0,medium
stu_07771,class_036,93.62,,100.0,100.0,90.02,89.56,28.27,16.0,1941.0,8.0,4.0,14.0,1.0,low
stu_07772,class_028,48.63,20.61,59.84,60.5,43.81,70.54,35.32,3.0,459.0,2.0,0.0,0.0,1.0,medium
stu_07773,class_002,95.39,78.42,74.52,71.94,87.0,82.67,49.4,16.0,1853.0,8.0,3.0,32.0,0.0,low
stu_07774,class_028,48.58,76.69,33.13,33.99,53.24,58.69,21.59,6.0,1574.0,7.0,2.0,7.0,0.0,medium
stu_07775,class_026,89.64,87.0,78.82,68.5,89.21,74.24,37.37,12.0,1901.0,8.0,3.0,11.0,0.0,low
stu_07776,class_038,85.48,73.15,87.22,85.16,85.25,77.35,30.85,18.0,1704.0,7.0,4.0,22.0,0.0,low
stu_07777,class_029,43.74,45.14,70.3,68.88,47.98,38.05,34.07,4.0,915.0,4.0,1.0,1.0,1.0,medium
stu_07778,class_028,94.16,86.96,97.62,94.9,82.17,35.42,21.85,0.0,1894.0,8.0,4.0,0.0,1.0,low
stu_07779,class_008,36.81,40.36,20.19,29.3,35.32,34.58,40.05,5.0,825.0,4.0,2.0,4.0,5.0,high
stu_07780,class_033,80.91,70.29,92.62,97.19,82.81,93.91,55.64,13.0,1560.0,7.0,5.0,16.0,0.0,low
stu_07781,class_012,37.86,74.22,60.09,60.73,49.26,18.79,54.34,3.0,1236.0,5.0,2.0,7.0,5.0,medium
stu_07782,class_034,60.43,39.83,27.12,13.52,41.4,17.59,34.87,3.0,953.0,4.0,1.0,3.0,4.0,high
stu_07783,class_029,86.76,72.79,28.01,38.16,67.21,90.9,33.83,5.0,1505.0,7.0,4.0,4.0,7.0,low
stu_07784,class_033,74.1,83.13,79.01,79.05,77.16,54.46,14.61,18.0,2051.0,9.0,4.0,27.0,0.0,low
stu_07785,class_040,18.01,45.52,28.76,14.6,31.51,37.97,49.85,0.0,766.0,4.0,1.0,0.0,3.0,high
stu_07786,class_022,70.71,67.47,82.56,71.48,75.1,80.08,27.25,14.0,1661.0,7.0,3.0,15.0,0.0,low
stu_07787,class_019,86.35,92.48,85.81,76.3,89.81,81.63,36.84,6.0,1732.0,7.0,4.0,5.0,0.0,low
stu_07788,class_039,83.5,93.89,90.81,88.53,91.32,100.0,19.1,18.0,2116.0,9.0,5.0,17.0,2.0,low
stu_07789,class_001,24.69,23.07,1.57,4.45,18.17,32.27,76.93,3.0,432.0,2.0,1.0,4.0,5.0,high
stu_07790,class_038,3.44,33.51,81.09,84.04,34.14,29.73,20.56,,683.0,3.0,2.0,1.0,5.0,high
stu_07791,class_026,29.22,35.13,23.96,,27.23,12.62,117.78,2.0,660.0,3.0,1.0,5.0,4.0,high
stu_07792,class_005,62.07,45.61,69.06,74.96,55.89,48.23,85.54,1.0,647.0,3.0,0.0,0.0,0.0,medium
stu_07793,class_028,64.48,68.25,82.77,88.34,67.09,52.81,33.03,3.0,1294.0,6.0,2.0,7.0,4.0,medium
stu_07794,class_010,92.57,90.44,75.2,85.59,86.12,79.46,23.76,18.0,2061.0,9.0,4.0,34.0,0.0,low
stu_07795,class_017,35.79,33.79,43.18,50.73,40.93,50.1,43.84,2.0,675.0,3.0,1.0,4.0,3.0,high
stu_07796,class_020,80.0,66.49,89.37,85.58,79.03,76.72,53.54,10.0,1413.0,6.0,5.0,18.0,0.0,low
stu_07797,class_037,79.99,77.21,61.94,56.94,70.99,67.61,41.32,5.0,1684.0,7.0,2.0,6.0,2.0,medium
stu_07798,class_027,80.34,92.33,91.94,100.0,79.25,21.96,19.15,0.0,2181.0,9.0,5.0,0.0,1.0,low
stu_07799,class_034,75.53,90.19,80.15,81.79,83.87,81.88,16.16,13.0,1809.0,8.0,3.0,21.0,1.0,low
stu_07800,class_029,82.15,67.01,92.52,80.84,78.77,57.37,23.91,0.0,1554.0,7.0,4.0,0.0,1.0,low
stu_07801,class_033,71.3,68.6,67.04,52.81,67.52,84.05,61.01,8.0,1501.0,7.0,3.0,9.0,3.0,medium
stu_07802,class_023,96.41,87.54,83.76,81.92,91.38,81.73,27.92,9.0,1873.0,8.0,4.0,16.0,1.0,low
stu_07803,class_015,41.28,23.39,64.55,79.99,42.13,76.57,20.01,4.0,494.0,2.0,1.0,4.0,2.0,medium
stu_07804,class_040,43.08,83.58,77.78,79.08,67.06,78.87,23.49,6.0,1492.0,6.0,2.0,6.0,1.0,medium
stu_07805,class_015,24.79,64.83,40.23,49.55,42.09,26.35,85.95,0.0,0.0,6.0,2.0,0.0,4.0,high
stu_07806,class_004,77.73,64.16,89.21,100.0,78.36,70.22,14.72,12.0,1288.0,6.0,2.0,11.0,0.0,low
stu_07807,class_011,63.25,91.58,75.39,67.5,73.58,67.02,19.84,18.0,2392.0,10.0,3.0,17.0,1.0,low
stu_07808,class_021,93.1,100.0,46.43,46.83,70.06,29.92,59.61,0.0,1970.0,8.0,4.0,0.0,3.0,medium
stu_07809,class_033,89.52,74.97,84.21,82.43,79.53,76.96,18.06,8.0,1830.0,8.0,5.0,6.0,0.0,low
stu_07810,class_009,55.8,49.07,78.21,72.36,60.85,48.11,29.84,8.0,1125.0,5.0,2.0,15.0,,medium
stu_07811,class_020,20.54,48.16,71.02,81.25,48.46,52.53,90.92,7.0,1140.0,5.0,1.0,8.0,3.0,medium
stu_07812,class_019,80.93,89.05,61.62,71.0,67.96,30.21,60.89,6.0,1695.0,7.0,3.0,6.0,0.0,medium
stu_07813,class_039,53.61,50.54,76.82,73.63,63.43,48.53,60.8,8.0,1427.0,6.0,2.0,15.0,3.0,medium
stu_07814,class_039,98.16,83.39,93.05,100.0,93.77,77.19,23.34,18.0,2193.0,9.0,5.0,34.0,0.0,low
stu_07815,class_016,96.22,78.93,,77.4,83.03,80.15,23.61,10.0,1709.0,7.0,4.0,13.0,1.0,low
stu_07816,class_008,38.39,57.59,38.2,29.59,40.84,47.74,17.61,3.0,858.0,4.0,1.0,0.0,3.0,medium
stu_07817,class_001,92.2,87.46,79.38,76.44,87.14,87.09,11.83,7.0,1724.0,7.0,3.0,10.0,1.0,low
stu_07818,class_005,59.63,100.0,53.88,64.3,63.73,34.33,77.37,3.0,3465.0,13.0,11.0,17.0,2.0,medium
stu_07819,class_009,92.5,72.7,74.87,85.56,84.81,94.67,21.1,10.0,1497.0,6.0,3.0,18.0,0.0,low
stu_07820,class_006,39.34,67.66,66.26,60.5,60.27,62.32,82.74,2.0,1164.0,5.0,1.0,2.0,3.0,medium
stu_07821,class_025,96.16,37.93,51.83,53.93,67.69,37.07,20.29,9.0,909.0,4.0,2.0,8.0,1.0,medium
stu_07822,class_024,80.84,84.69,86.96,85.62,80.02,87.14,27.31,7.0,1729.0,7.0,4.0,9.0,1.0,low
stu_07823,class_002,62.85,61.2,50.99,46.89,53.92,58.2,57.62,3.0,1307.0,6.0,2.0,5.0,1.0,medium
stu_07824,class_008,90.64,78.39,49.72,58.42,77.58,73.15,83.79,8.0,912.0,4.0,1.0,10.0,4.0,medium
stu_07825,class_028,72.13,91.69,82.91,94.31,69.99,60.67,23.73,0.0,1730.0,7.0,3.0,0.0,0.0,low
stu_07826,class_004,23.27,71.21,77.94,74.33,56.27,75.9,20.57,18.0,2133.0,9.0,4.0,14.0,2.0,low
stu_07827,class_022,62.21,41.79,58.24,56.31,52.93,55.3,25.11,1.0,570.0,3.0,1.0,3.0,1.0,medium
stu_07828,class_001,49.55,38.3,,40.32,48.33,58.19,57.44,6.0,678.0,3.0,1.0,6.0,4.0,medium
stu_07829,class_003,77.27,100.0,73.82,49.9,82.14,100.0,15.34,8.0,1964.0,8.0,,14.0,1.0,low
